StartTime;EndTime;Channel;Channel_ID;Icon;Program;ProgramDesc
20210425121000;20210425123000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Eredivisie op Zondag;"Seizoen 2020-2021 - Aflevering 213 van 265

Programma vanuit de studio en vanaf de velden rondom drie live-wedstrijden uit de Eredivisie, met voor- en nabeschouwingen."
20210425123000;20210425142000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Ajax;"Ajax - AZ. Seizoen 2020-2021 - Aflevering 266 van 326

Verslag van de wedstrijd Ajax - AZ in de 30e speelronde van de Eredivisie 2020-2021."
20210425142000;20210425144500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Eredivisie op Zondag;"Seizoen 2020-2021 - Aflevering 214 van 265

Programma vanuit de studio en vanaf de velden rondom drie live-wedstrijden uit de Eredivisie, met voor- en nabeschouwingen."
20210425144500;20210425163500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Feyenoord;"Seizoen 2020-2021 - Aflevering 271 van 326

Verslag van de wedstrijd Feyenoord - Vitesse in de 30e speelronde van de Eredivisie 2020-2021."
20210425163500;20210425171500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Eredivisie op Zondag;"Seizoen 2020-2021 - Aflevering 215 van 265

Programma vanuit de studio en vanaf de velden rondom drie live-wedstrijden uit de Eredivisie, met voor- en nabeschouwingen."
20210425171500;20210425181500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Dit was het Weekend;"Seizoen 2020-2021 - Aflevering 30 van 40

Een analytische round-up van de afgelopen speelronde in de Eredivisie. Wat waren de belangrijkste momenten, welke rol speelde de VAR, welke spelers vielen op en welke trends zijn te ontdekken in het Eredivisievoetbal?"
20210425181500;20210425191500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 267 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210425191500;20210425193000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Pure Energie Eredivisie Vrouwen Highlights;"Seizoen 2020-2021 - Aflevering 15 van 21

De hoogtepunten uit de gespeelde wedstrijden in de Pure Energie Eredivisie Vrouwen 2020-2021."
20210425193000;20210425194500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Feyenoord;"Seizoen 2020-2021 - Aflevering 270 van 325 - samenvatting

Hoogtepunten van de wedstrijd Feyenoord - Vitesse uit de 30e speelronde van de Eredivisie."
20210425194500;20210425200000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Ajax;"Seizoen 2020-2021 - Aflevering 266 van 325 - samenvatting

Hoogtepunten van de wedstrijd Ajax - AZ uit de 30e speelronde van de Eredivisie."
20210425200000;20210425210000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 267 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210425210000;20210424220000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Dit was het Weekend;"Seizoen 2020-2021 - Aflevering 30 van 40

Een analytische round-up van de afgelopen speelronde in de Eredivisie. Wat waren de belangrijkste momenten, welke rol speelde de VAR, welke spelers vielen op en welke trends zijn te ontdekken in het Eredivisievoetbal?"
20210425220000;20210425230000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 267 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210425230000;20210426000000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Dit was het Weekend;"Seizoen 2020-2021 - Aflevering 30 van 40

Een analytische round-up van de afgelopen speelronde in de Eredivisie. Wat waren de belangrijkste momenten, welke rol speelde de VAR, welke spelers vielen op en welke trends zijn te ontdekken in het Eredivisievoetbal?"
20210426000000;20210426005000;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 267 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210426005000;20210426014500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Dit was het Weekend;"Seizoen 2020-2021 - Aflevering 30 van 40

Een analytische round-up van de afgelopen speelronde in de Eredivisie. Wat waren de belangrijkste momenten, welke rol speelde de VAR, welke spelers vielen op en welke trends zijn te ontdekken in het Eredivisievoetbal?"
20210426014500;20210426023800;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;ESPN Vandaag;"Seizoen 2020-2021 - Aflevering 267 van 365

Een round-up van de dag op ESPN en het belangrijkste en opvallendste (inter)nationale sportnieuws. In ESPN Vandaag wordt de kijker volledig bijgepraat aan de hand van highlights, reportages, rubrieken en social media."
20210426023800;20210426025100;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Feyenoord;"Seizoen 2020-2021 - Aflevering 270 van 325 - samenvatting

Hoogtepunten van de wedstrijd Feyenoord - Vitesse uit de 30e speelronde van de Eredivisie."
20210426025100;20210426030500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Ajax;"Seizoen 2020-2021 - Aflevering 266 van 325 - samenvatting

Hoogtepunten van de wedstrijd Ajax - AZ uit de 30e speelronde van de Eredivisie."
20210426030500;20210426040500;ESPN;1;https://logodownload.org/wp-content/uploads/2015/05/espn-logo.png;Dit was het Weekend;"Seizoen 2020-2021 - Aflevering 30 van 40

Een analytische round-up van de afgelopen speelronde in de Eredivisie. Wat waren de belangrijkste momenten, welke rol speelde de VAR, welke spelers vielen op en welke trends zijn te ontdekken in het Eredivisievoetbal?"
